molecule_chembl_id,canonical_smiles,standard_type,standard_value,pchembl_value,assay_chembl_id,assay_description,target_chembl_id,target_pref_name,target_organism,standard_units_norm,IC50_nM,pIC50
CHEMBL3780574,O=C1N=C(Nc2ccc(O)cc2)S/C1=C1\C(=O)Nc2ccccc21,IC50,14000.0,4.85,CHEMBL3802584,Inhibition of HIV1 subtype B protease,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,14000.0,4.853871964321762
CHEMBL3799941,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(COC(=O)N[C@H]3Cc4ccccc4[C@H]3O)nn2)cc1,IC50,6.0,8.22,CHEMBL3802587,Inhibition of HIV1 protease using Pr SF-2-WTQ7K-Pr as substrate after 24 hrs by LC/MS-MS analysis,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,6.0,8.221848749616356
CHEMBL3799917,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)N=[N+]=[N-])cc1,IC50,4200.0,5.38,CHEMBL3802587,Inhibition of HIV1 protease using Pr SF-2-WTQ7K-Pr as substrate after 24 hrs by LC/MS-MS analysis,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4200.0,5.376750709602099
CHEMBL3798397,C#CCCCOc1ccc(C(=O)OC)cc1,IC50,100000.0,,CHEMBL3802587,Inhibition of HIV1 protease using Pr SF-2-WTQ7K-Pr as substrate after 24 hrs by LC/MS-MS analysis,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,100000.0,4.0
CHEMBL3800582,C#CCOC(=O)N[C@H]1c2ccccc2C[C@H]1O,IC50,100000.0,,CHEMBL3802587,Inhibition of HIV1 protease using Pr SF-2-WTQ7K-Pr as substrate after 24 hrs by LC/MS-MS analysis,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,100000.0,4.0
CHEMBL3799995,C#CCOC(=O)N[C@@H](CO)C(=O)OC,IC50,100000.0,,CHEMBL3802587,Inhibition of HIV1 protease using Pr SF-2-WTQ7K-Pr as substrate after 24 hrs by LC/MS-MS analysis,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,100000.0,4.0
CHEMBL3797222,C#CC(C)(C)NC(=O)c1ccc(OC)cc1,IC50,100000.0,,CHEMBL3802587,Inhibition of HIV1 protease using Pr SF-2-WTQ7K-Pr as substrate after 24 hrs by LC/MS-MS analysis,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,100000.0,4.0
CHEMBL3799880,C#CCCCN1CCN(c2ccccc2OC)CC1,IC50,100000.0,,CHEMBL3802587,Inhibition of HIV1 protease using Pr SF-2-WTQ7K-Pr as substrate after 24 hrs by LC/MS-MS analysis,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,100000.0,4.0
CHEMBL3799941,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(COC(=O)N[C@H]3Cc4ccccc4[C@H]3O)nn2)cc1,IC50,6.0,8.22,CHEMBL3802588,Inhibition of HIV1 protease after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,6.0,8.221848749616356
CHEMBL3797292,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(CNC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)nn2)cc1,IC50,13.0,7.89,CHEMBL3802588,Inhibition of HIV1 protease after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,13.0,7.886056647693163
CHEMBL3799941,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(COC(=O)N[C@H]3Cc4ccccc4[C@H]3O)nn2)cc1,IC50,19.0,7.72,CHEMBL3802589,Inhibition of HIV1 protease V82F mutant after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,19.0,7.721246399047171
CHEMBL3797292,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(CNC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)nn2)cc1,IC50,24.0,7.62,CHEMBL3802589,Inhibition of HIV1 protease V82F mutant after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,24.0,7.619788758288394
CHEMBL3799941,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(COC(=O)N[C@H]3Cc4ccccc4[C@H]3O)nn2)cc1,IC50,39.0,7.41,CHEMBL3802590,Inhibition of HIV1 protease G48V mutant after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,39.0,7.4089353929735005
CHEMBL3797292,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(CNC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)nn2)cc1,IC50,17.0,7.77,CHEMBL3802590,Inhibition of HIV1 protease G48V mutant after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,17.0,7.769551078621726
CHEMBL3799941,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(COC(=O)N[C@H]3Cc4ccccc4[C@H]3O)nn2)cc1,IC50,46.0,7.34,CHEMBL3802591,Inhibition of HIV1 protease V82A mutant after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,46.0,7.337242168318426
CHEMBL3797292,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](O)[C@H](Cc2ccccc2)n2cc(CNC(=O)c3ccc(CNC(=O)OC(C)(C)C)cc3)nn2)cc1,IC50,52.0,7.28,CHEMBL3802591,Inhibition of HIV1 protease V82A mutant after 48 hrs by micro-titer plate assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,52.0,7.2839966563652006
CHEMBL3814142,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC1CCCC1,IC50,160.0,6.8,CHEMBL3816780,Inhibition of HIV1 protease,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,160.0,6.795880017344075
CHEMBL3828743,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(Cl)cc1)c1cc(F)cc(F)c1,IC50,0.8,9.1,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,0.8,9.096910013008056
CHEMBL3828417,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cc(F)cc(F)c1,IC50,2.4,8.62,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,2.4,8.619788758288394
CHEMBL3828552,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cccc(F)c1,IC50,2.4,8.62,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,2.4,8.619788758288394
CHEMBL3827319,N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cc(F)cc(F)c1,IC50,8.2,8.09,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,8.2,8.086186147616283
CHEMBL3827958,N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)[C@@H](c1ccc(F)cc1)c1cccc(F)c1,IC50,6.4,8.19,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,6.4,8.193820026016112
CHEMBL3827975,N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,IC50,9.9,8.0,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,9.9,8.00436480540245
CHEMBL3828678,COC(=O)N[C@H](C(=O)Nc1cncc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,IC50,3.5,8.46,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,3.5,8.455931955649724
CHEMBL3827960,COC(=O)N[C@H](C(=O)Nc1cnccc1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,IC50,14.0,7.85,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,14.0,7.853871964321762
CHEMBL3828166,N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,IC50,3.1,8.51,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,3.1,8.508638306165727
CHEMBL3827450,COC(=O)N[C@H](C(=O)Nc1cccc(F)c1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,IC50,12.0,7.92,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,12.0,7.920818753952375
CHEMBL3827407,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(N)=O)CO1)C(c1ccccc1)c1ccccc1,IC50,20.0,7.7,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,20.0,7.698970004336019
CHEMBL3828494,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCC(F)(F)F)CO1)C(c1ccccc1)c1ccccc1,IC50,27.0,7.57,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,27.0,7.568636235841012
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,IC50,0.04,10.4,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,0.04,10.397940008672037
CHEMBL3827668,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NC(C)C)CO1)C(c1ccccc1)c1ccccc1,IC50,37.0,7.43,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,37.0,7.431798275933005
CHEMBL3828275,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)N[C@H]2CCc3ccccc32)CO1)C(c1ccccc1)c1ccccc1,IC50,3.5,8.46,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,3.5,8.455931955649724
CHEMBL3827348,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)N[C@@H]2CCc3ccccc32)CO1)C(c1ccccc1)c1ccccc1,IC50,9.7,8.01,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,9.7,8.013228265733755
CHEMBL3828119,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccc(Cl)s2)CO1)C(c1ccccc1)c1ccccc1,IC50,2.4,8.62,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,2.4,8.619788758288394
CHEMBL3827524,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2cccc(Cl)n2)CO1)C(c1ccccc1)c1ccccc1,IC50,3.4,8.47,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,3.4,8.468521082957745
CHEMBL3828355,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccc(F)cc2)CO1)C(c1ccccc1)c1ccccc1,IC50,4.1,8.39,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.1,8.387216143280265
CHEMBL3827205,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccccc2F)CO1)C(c1ccccc1)c1ccccc1,IC50,3.6,8.44,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,3.6,8.443697499232712
CHEMBL3827353,COC(=O)N[C@H](C(=O)Nc1ccccc1CC[C@@H]1CN[C@H](COC(=O)NCc2ccccc2)CO1)C(c1ccccc1)c1ccccc1,IC50,6.1,8.21,CHEMBL3829230,Inhibition of wild-type HIV1 protease expressed in Escherichia coli assessed as reduction in product formation preincubated for 30 mins followed by addition of Val-Ser-Gln-Asn-(beta-naphtyl)Ala-Pro-Ile-Val as substrate measured after 1 hr,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,6.1,8.214670164989233
CHEMBL3683757,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(C(=O)N(C)Cc3nc(C)co3)c2)cc1,IC50,20.0,7.7,CHEMBL3705900,"Inhibition Assay: Without being bound by theory, it is suggested that the compounds described herein may exert their utility by the inhibition of proteases encoded by human immunodeficiency virus. Techniques for measurement of the ability of the compounds herein described to decrease the proteolytic activity of proteases encoded by HIV are well known to those skilled in the relevant art and any one or combination of such techniques can be used to measure the inhibition of protease activity of the compound herein described. One illustrative method is described by Toth and Marshall (Toth & Marshall, Int. J. Pep. Protein Res. (1990), 36, 544-550). The disclosure of the foregoing is incorporated herein in its entirety by reference.",CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,20.0,7.698970004336019
CHEMBL3627880,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C)cc(C(=O)N(C)Cc3nc(C)oc3C)c2)cc1,IC50,30.0,7.52,CHEMBL3705900,"Inhibition Assay: Without being bound by theory, it is suggested that the compounds described herein may exert their utility by the inhibition of proteases encoded by human immunodeficiency virus. Techniques for measurement of the ability of the compounds herein described to decrease the proteolytic activity of proteases encoded by HIV are well known to those skilled in the relevant art and any one or combination of such techniques can be used to measure the inhibition of protease activity of the compound herein described. One illustrative method is described by Toth and Marshall (Toth & Marshall, Int. J. Pep. Protein Res. (1990), 36, 544-550). The disclosure of the foregoing is incorporated herein in its entirety by reference.",CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,30.0,7.522878745280337
CHEMBL3683778,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(C(=O)N3CCC[C@@H]3c3nc(C)cs3)c2)cc1,IC50,32.0,7.5,CHEMBL3705900,"Inhibition Assay: Without being bound by theory, it is suggested that the compounds described herein may exert their utility by the inhibition of proteases encoded by human immunodeficiency virus. Techniques for measurement of the ability of the compounds herein described to decrease the proteolytic activity of proteases encoded by HIV are well known to those skilled in the relevant art and any one or combination of such techniques can be used to measure the inhibition of protease activity of the compound herein described. One illustrative method is described by Toth and Marshall (Toth & Marshall, Int. J. Pep. Protein Res. (1990), 36, 544-550). The disclosure of the foregoing is incorporated herein in its entirety by reference.",CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,32.0,7.494850021680094
CHEMBL4126326,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc2c(c1)OCO2)[C@@H]1CCOC1,IC50,6.0,8.22,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,6.0,8.221848749616356
CHEMBL4129621,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1)[C@@H]1CCOC1,IC50,22.8,7.64,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,22.8,7.642065152999546
CHEMBL4127669,COCCN(CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)cc1)[C@@H]1CCOC1,IC50,6.85,8.16,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,6.85,8.164309428507574
CHEMBL4128733,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN[C@@H]1CCOC1)S(=O)(=O)c1ccc2c(c1)OCO2,IC50,53.4,7.27,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,53.4,7.272458742971444
CHEMBL4128826,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,IC50,141.0,6.85,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,141.0,6.85078088734462
CHEMBL4127148,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN[C@@H]2CCOC2)cc1,IC50,16.0,7.8,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,16.0,7.795880017344075
CHEMBL4128389,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc2c(c1)OCO2,IC50,22.9,7.64,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,22.9,7.6401645176601125
CHEMBL4130256,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN([C@H]2CCOC2)S(C)(=O)=O)cc1OC,IC50,1000.0,,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,1000.0,6.0
CHEMBL4130138,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N(C)C)[C@H]1CCOC1)S(=O)(=O)c1ccc2c(c1)OCO2,IC50,56.9,7.25,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,56.9,7.244887733604929
CHEMBL4126036,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN(CC(=O)N(C)C)[C@H]2CCOC2)cc1OC,IC50,1000.0,,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,1000.0,6.0
CHEMBL4129666,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,IC50,1000.0,,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,1000.0,6.0
CHEMBL4126853,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc(CO)cc1,IC50,22.7,7.64,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,22.7,7.6439741428068775
CHEMBL4128226,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc(N)cc1,IC50,59.8,7.22,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,59.8,7.223298816011589
CHEMBL4130267,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN([C@H]1CCOC1)S(C)(=O)=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,291.0,6.54,CHEMBL4119449,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-GlnAsn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition measured for 10 mins by FRET method,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,291.0,6.536107011014092
